@RELATION data

@ATTRIBUTE CountDeclMethodPrivate NUMERIC
@ATTRIBUTE AvgLineCode NUMERIC
@ATTRIBUTE CountLine NUMERIC
@ATTRIBUTE MaxCyclomatic NUMERIC
@ATTRIBUTE CountDeclMethodDefault NUMERIC
@ATTRIBUTE AvgEssential NUMERIC
@ATTRIBUTE CountDeclClassVariable NUMERIC
@ATTRIBUTE SumCyclomaticStrict NUMERIC
@ATTRIBUTE AvgCyclomatic NUMERIC
@ATTRIBUTE AvgLine NUMERIC
@ATTRIBUTE CountDeclClassMethod NUMERIC
@ATTRIBUTE AvgLineComment NUMERIC
@ATTRIBUTE AvgCyclomaticModified NUMERIC
@ATTRIBUTE CountDeclFunction NUMERIC
@ATTRIBUTE CountLineComment NUMERIC
@ATTRIBUTE CountDeclClass NUMERIC
@ATTRIBUTE CountDeclMethod NUMERIC
@ATTRIBUTE SumCyclomaticModified NUMERIC
@ATTRIBUTE CountLineCodeDecl NUMERIC
@ATTRIBUTE CountDeclMethodProtected NUMERIC
@ATTRIBUTE CountDeclInstanceVariable NUMERIC
@ATTRIBUTE MaxCyclomaticStrict NUMERIC
@ATTRIBUTE CountDeclMethodPublic NUMERIC
@ATTRIBUTE CountLineCodeExe NUMERIC
@ATTRIBUTE SumCyclomatic NUMERIC
@ATTRIBUTE SumEssential NUMERIC
@ATTRIBUTE CountStmtDecl NUMERIC
@ATTRIBUTE CountLineCode NUMERIC
@ATTRIBUTE CountStmtExe NUMERIC
@ATTRIBUTE RatioCommentToCode NUMERIC
@ATTRIBUTE CountLineBlank NUMERIC
@ATTRIBUTE CountStmt NUMERIC
@ATTRIBUTE MaxCyclomaticModified NUMERIC
@ATTRIBUTE CountSemicolon NUMERIC
@ATTRIBUTE AvgLineBlank NUMERIC
@ATTRIBUTE CountDeclInstanceMethod NUMERIC
@ATTRIBUTE AvgCyclomaticStrict NUMERIC
@ATTRIBUTE PercentLackOfCohesion NUMERIC
@ATTRIBUTE MaxInheritanceTree NUMERIC
@ATTRIBUTE CountClassDerived NUMERIC
@ATTRIBUTE CountClassCoupled NUMERIC
@ATTRIBUTE CountClassBase NUMERIC
@ATTRIBUTE CountInput_Max NUMERIC
@ATTRIBUTE CountInput_Mean NUMERIC
@ATTRIBUTE CountInput_Min NUMERIC
@ATTRIBUTE CountOutput_Max NUMERIC
@ATTRIBUTE CountOutput_Mean NUMERIC
@ATTRIBUTE CountOutput_Min NUMERIC
@ATTRIBUTE CountPath_Max NUMERIC
@ATTRIBUTE CountPath_Mean NUMERIC
@ATTRIBUTE CountPath_Min NUMERIC
@ATTRIBUTE MaxNesting_Max NUMERIC
@ATTRIBUTE MaxNesting_Mean NUMERIC
@ATTRIBUTE MaxNesting_Min NUMERIC
@ATTRIBUTE COMM NUMERIC
@ATTRIBUTE ADEV NUMERIC
@ATTRIBUTE DDEV NUMERIC
@ATTRIBUTE Added_lines NUMERIC
@ATTRIBUTE Del_lines NUMERIC
@ATTRIBUTE OWN_LINE NUMERIC
@ATTRIBUTE OWN_COMMIT NUMERIC
@ATTRIBUTE MINOR_COMMIT NUMERIC
@ATTRIBUTE MINOR_LINE NUMERIC
@ATTRIBUTE MAJOR_COMMIT NUMERIC
@ATTRIBUTE MAJOR_LINE NUMERIC
@ATTRIBUTE contains_bug {FALSE,TRUE}
@ATTRIBUTE author_date_unix_timestamp NUMERIC
@ATTRIBUTE project_no NUMERIC
@ATTRIBUTE commit_type NUMERIC

@DATA
1,21,176,2,0,1,0,4,1,31,1,6,1,3,72,1,3,4,18,0,3,2,2,52,4,3,17,75,17,0.96,29,34,2,29,3,2,1,44,1,0,5,1,4,2.33333,1,9,6,3,2,1.33333,1,1,0.666667,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
6,9,963,5,0,1,35,66,1,12,0,1,1,54,131,8,54,65,342,14,20,6,34,398,65,56,199,676,148,0.19,156,347,5,273,1,54,1,97,2,6,15,1,11,2.92593,0,20,3.46296,0,9,1.27778,1,3,0.34375,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
1,26,571,3,0,1,4,17,1,32,3,4,1,14,120,1,14,17,54,2,2,3,11,311,17,14,37,381,58,0.31,70,95,3,77,2,11,1,91,1,0,9,1,22,4.07143,1,14,3.42857,1,3,1.21429,1,1,0.25,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,4,151,2,0,1,3,10,1,9,1,5,1,8,81,1,8,10,18,0,2,2,8,19,10,8,16,46,18,1.76,24,34,2,23,0,7,1,75,1,0,0,1,12,5.5,2,3,1.75,1,2,1.25,1,1,0.454545,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,6,266,3,0,1,1,19,1,13,13,5,1,13,125,1,13,19,40,0,0,3,13,33,19,15,23,100,31,1.25,41,54,3,33,0,0,1,84,1,0,7,1,24,6.38462,1,6,2.46154,1,3,1.46154,1,1,0.533333,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,14,222,3,1,1,1,11,1,21,7,5,1,7,74,1,7,10,46,0,0,3,6,62,10,7,34,110,24,0.67,38,58,3,46,2,0,2,85,1,0,8,1,4,2,1,17,5.71429,2,4,1.57143,1,2,0.9,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,51,135,2,0,1,1,2,2,71,1,9,2,1,50,1,1,2,19,0,0,2,1,45,2,1,16,58,15,0.86,27,31,2,27,11,0,2,0,1,0,7,1,2,2,2,16,16,16,2,2,2,2,2,2,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
3,32,496,18,1,1,0,31,5,71,2,34,5,6,244,1,6,30,30,0,3,19,2,143,30,6,30,208,110,1.17,50,140,18,111,5,4,5,66,1,0,6,1,9,3.66667,1,28,7.33333,1,9252,1544,1,4,2,0,0,0,0,0,0,0.721774,0,0,2,0,1,TRUE,1e+09,1,3
2,31,379,18,0,1,0,29,5,62,4,26,5,5,179,1,5,26,22,0,0,21,3,125,26,5,22,163,92,1.1,40,114,18,89,5,1,6,0,1,0,6,1,7,2.4,0,24,7.4,2,3483,698,1,4,2.28571,1,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,33,123,4,0,1,2,7,4,39,2,0,4,2,15,1,2,7,24,0,0,4,2,61,7,2,23,82,48,0.18,26,71,4,64,6,0,4,50,1,0,5,1,5,4.5,4,9,8.5,8,8,5.5,3,1,1,1,0,0,0,0,0,0.528455,0,0,2,0,0,FALSE,1e+09,1,0
0,5,223,4,0,1,0,18,2,10,0,3,2,11,104,1,11,18,28,7,7,4,4,36,18,11,28,79,33,1.32,40,61,4,43,0,11,2,81,3,3,2,1,5,3.18182,0,7,2.90909,1,6,1.90909,1,5,1,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,1,54,1,2,1,0,2,1,2,0,1,1,2,34,1,2,2,6,0,0,1,0,0,2,2,5,8,0,4.25,12,5,1,4,0,2,1,0,0,0,0,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
5,16,389,23,0,1,1,48,4,26,11,6,2,11,140,1,11,25,63,1,0,23,5,117,46,11,56,189,72,0.74,60,128,4,102,2,0,4,81,1,1,9,1,25,6.18182,2,12,5.81818,1,23,4.45455,1,3,1.38461,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
4,6,567,8,0,2,0,95,2,7,0,0,2,51,127,3,51,95,98,3,4,8,44,153,95,83,94,336,141,0.38,104,235,8,138,0,51,2,88,2,2,8,2,20,1.96078,0,9,2.76471,1,9,1.90196,1,3,0.854545,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
1,14,250,12,0,2,1,28,4,21,8,5,4,8,89,1,8,28,46,0,0,12,7,70,28,19,33,122,74,0.73,39,107,12,78,1,0,4,87,1,0,8,1,7,5.375,3,8,3.625,1,18,5,1,2,1.1,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,3,1412,1,0,1,0,136,1,8,0,4,1,136,723,1,136,136,266,0,0,1,136,135,136,136,151,539,135,1.34,150,286,1,149,0,136,1,0,1,1,10,2,15,0.338235,0,3,1.66912,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,1,60,1,4,1,0,4,1,2,0,1,1,4,36,1,4,4,8,0,0,1,0,0,4,4,7,10,0,3.6,14,7,1,6,0,4,1,0,0,0,0,0,2,1.25,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
3,14,365,6,0,1,0,30,2,22,3,5,2,11,126,1,11,26,78,1,7,8,7,108,26,13,75,182,51,0.69,57,126,6,99,2,8,3,81,3,2,4,1,8,3.36364,0,14,6.54545,2,6,2.45454,1,5,1.84615,0,1,1,1,3,1,0.991781,1,0,1,1,1,FALSE,1e+09,1,0
1,8,133,2,0,1,0,7,2,14,0,5,2,4,68,1,4,7,15,0,1,2,3,16,7,4,15,40,11,1.7,25,26,2,18,1,4,2,75,4,0,2,1,3,2.25,2,7,3.75,2,2,1.75,1,3,1.14286,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,6,96,2,0,1,0,3,2,12,0,5,2,2,58,1,2,3,9,0,1,2,2,6,3,2,9,20,4,2.9,18,13,2,9,0,2,2,100,4,0,1,1,3,2,1,5,3.5,2,2,1.5,1,1,0.75,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,6,134,2,0,1,2,4,1,13,1,5,1,3,74,1,3,4,15,1,0,2,2,11,4,3,13,32,8,2.31,28,21,2,16,1,2,1,50,4,0,1,1,3,2.33333,1,3,2.33333,2,2,1.33333,1,1,0.6,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,20,185,10,0,3,3,12,4,31,1,6,4,3,75,1,3,12,22,1,0,10,2,39,12,10,18,75,28,1,35,46,10,33,4,2,4,55,4,0,1,1,5,3,1,12,5.33333,2,52,18,1,3,1.8,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
4,11,280,8,0,1,7,22,3,21,1,6,3,8,103,1,8,22,43,1,1,8,3,61,22,10,41,113,45,0.91,64,86,8,63,4,7,3,90,4,0,2,1,5,2.625,1,13,4.875,2,27,5.5,1,2,1.1,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,2,145,1,0,1,0,5,1,7,5,5,1,5,75,1,5,5,43,0,0,1,5,5,5,5,10,50,5,1.5,20,15,1,9,0,0,1,0,1,0,6,1,1,1,1,2,2,2,1,1,1,0,0,0,1,1,1,2,2,0.986207,1,0,1,1,1,FALSE,1e+09,1,0
0,1,66,1,0,1,0,3,1,1,3,0,1,3,22,1,3,3,28,0,0,1,3,3,3,3,7,30,3,0.73,14,10,1,6,0,0,1,0,3,0,3,1,0,0,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,1,58,1,2,1,0,2,1,3,0,2,1,2,37,1,2,2,6,0,0,1,0,0,2,2,5,8,0,4.62,13,5,1,4,0,2,1,0,0,0,0,0,2,2,2,1,1,1,1,1,1,3,0.6,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
13,14,610,5,0,1,1,46,2,21,17,5,2,22,190,2,22,42,136,1,3,5,8,192,42,22,125,327,113,0.58,93,238,5,191,2,5,2,82,2,1,9,1,9,3.90909,2,19,5.77273,1,10,2.31818,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,1,57,1,3,1,0,3,1,2,0,1,1,3,35,1,3,3,7,0,0,1,0,0,3,3,6,9,0,3.89,13,6,1,5,0,3,1,0,0,0,0,0,4,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,31,170,11,2,1,0,15,5,46,3,14,5,3,64,1,3,15,17,0,0,11,1,68,15,3,16,97,51,0.66,14,67,11,52,3,0,5,0,1,0,7,1,3,2.33333,2,22,10.3333,3,86,30,2,4,2.8,1,0,0,0,0,0,0.988235,0,0,1,0,1,FALSE,1e+09,1,0
0,31,174,11,2,1,0,15,5,46,3,14,5,3,66,1,3,15,17,0,0,11,1,68,15,3,16,97,51,0.68,15,67,11,52,3,0,5,0,1,0,7,1,3,2.33333,2,22,10.3333,3,86,30,2,4,2.8,1,0,0,0,0,0,0.982759,0,0,1,0,1,FALSE,1e+09,1,0
0,15,84,4,0,2,0,12,4,18,3,4,4,3,29,1,3,11,13,0,0,5,3,32,11,5,13,48,22,0.6,10,35,4,24,0,0,4,0,1,0,3,1,4,2.33333,0,6,4.66667,3,4,3.33333,2,3,2.6,2,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
27,22,1083,53,0,2,5,155,4,30,1,6,4,33,240,3,33,139,146,0,11,65,6,497,139,72,131,758,368,0.32,88,499,53,361,1,32,5,91,2,0,3,2,18,5.42424,1,45,5.30303,1,22573,694.788,1,5,1.39474,0,0,0,0,0,0,0.927978,0,0,1,0,4,FALSE,1e+09,1,0
8,7,795,6,0,1,7,48,2,20,9,11,2,28,437,1,28,43,86,1,1,7,19,107,43,33,69,232,66,1.88,127,135,6,91,1,19,2,88,1,0,3,1,26,6.67857,1,11,3.14286,0,7,1.60714,1,3,0.5,0,0,0,0,0,0,0.6,0,0,2,0,4,FALSE,1e+09,1,0
1,9,301,9,1,2,6,47,3,16,0,6,3,13,122,1,13,39,50,11,11,9,0,97,40,29,39,157,65,0.78,43,104,9,64,1,13,4,84,1,0,5,1,10,5.69231,3,8,2.38462,1,9,3.15385,1,8,1.6875,0,0,0,0,0,0,0.830565,0,0,1,0,6,TRUE,1e+09,1,3
0,2,74,1,5,1,0,5,1,3,0,1,1,5,41,1,5,5,11,0,3,1,0,3,5,5,11,18,3,2.28,17,14,1,12,0,5,1,80,1,1,0,1,4,3,2,4,1.4,0,1,1,1,0,0,0,0,0,0,0,0,0.783784,0,0,3,0,0,FALSE,1e+09,1,0
1,63,386,2,1,1,1,4,1,65,2,1,1,3,170,1,3,4,8,0,0,2,1,186,4,3,7,199,183,0.85,19,190,2,185,1,1,1,33,1,0,0,1,4,1.66667,0,2,1.33333,1,2,1.33333,1,1,0.6,0,0,0,0,0,0,0.984456,0,0,1,0,1,FALSE,1e+09,1,0
0,21,153,13,1,3,0,15,5,38,0,13,5,3,54,2,3,15,12,0,4,13,2,44,15,10,13,71,33,0.76,38,46,13,33,6,3,5,37,2,0,1,2,7,3.66667,1,11,6.33333,2,13,5,1,3,1.5,0,0,0,0,0,0,0.601307,0,0,3,0,2,TRUE,1e+09,1,3
1,5,907,3,0,2,324,7,2,8,2,3,2,3,331,1,3,7,343,2,0,3,0,345,7,7,331,358,10,0.92,253,341,3,333,0,1,2,99,1,0,0,1,7,3.66667,0,1,1,1,3,2.33333,1,2,1.6,0,0,0,0,0,0,0.874311,0,0,2,0,5,FALSE,1e+09,1,0
0,68,170,1,2,1,0,2,1,68,0,0,1,2,20,1,2,2,4,0,0,1,0,131,2,2,4,141,131,0.14,9,135,1,132,0,2,1,0,2,0,1,1,132,69,6,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0.917647,0,0,1,0,4,FALSE,1e+09,1,0
0,6,102,5,1,2,0,11,2,13,0,7,2,5,60,1,5,11,13,0,2,5,4,18,11,9,15,35,18,1.71,7,33,5,21,0,5,2,40,1,0,0,1,3,3,3,2,1.6,1,5,2.2,1,2,1.14286,0,0,0,0,0,0,0.803922,0,0,3,0,1,FALSE,1e+09,1,0
1,8,491,6,10,1,0,49,2,14,0,5,2,26,197,1,26,48,90,12,32,7,3,125,48,26,84,271,92,0.73,52,176,6,128,0,26,2,93,1,1,12,1,10,4.11538,1,11,3.80769,1,18,2.38462,1,3,0.821429,0,1,1,1,14,4,0.547862,1,0,4,1,3,TRUE,1e+09,1,3
16,13,1996,13,10,1,9,187,2,22,0,7,2,76,701,1,76,171,221,50,20,15,0,657,174,88,190,1063,447,0.66,248,637,13,474,1,76,2,91,1,0,17,1,36,7.86842,1,13,3.47368,1,1024,17.8684,1,3,0.679487,0,3,3,1,80,77,0.830576,1,0,2,1,6,FALSE,1e+09,1,0
17,10,1883,13,7,1,2,164,2,20,4,8,2,80,759,1,80,155,210,55,17,14,1,505,155,87,189,855,362,0.89,277,551,13,400,1,76,2,91,1,0,14,1,37,7.7875,1,15,3.6625,1,576,9.2375,1,4,0.634146,0,0,0,0,0,0,0.816782,0,0,2,0,7,TRUE,1e+09,1,3
1,32,494,23,1,1,8,55,7,55,3,19,7,7,167,1,7,52,95,3,4,25,2,183,52,9,83,281,110,0.59,50,193,23,153,3,4,8,83,1,0,1,1,16,7.28571,3,16,6.28571,1,758,112.714,2,4,2.44444,1,0,0,0,0,0,0.759109,0,0,2,0,1,FALSE,1e+09,1,0
155,27,8610,57,6,2,26,1285,6,42,6,13,5,191,2751,2,191,951,840,26,37,61,4,3738,1158,291,742,5285,2664,0.52,668,3406,42,2491,2,185,7,96,2,0,73,1,57,9.35079,0,83,8.27749,1,1.1569e+06,7896.04,1,7,1.52062,0,1,1,1,25,14,0.824042,1,0,1,1,15,TRUE,1e+09,1,3
0,16,410,9,3,1,17,25,3,22,2,3,3,8,81,2,8,23,56,4,13,10,1,182,23,8,49,258,71,0.31,72,120,9,95,1,6,3,84,3,1,8,1,24,10.25,3,24,5.5,1,64,13.375,1,3,1.09091,0,0,0,0,0,0,0.865854,0,0,3,0,3,FALSE,1e+09,1,0
0,9,84,1,1,1,0,1,1,9,0,0,1,1,36,1,1,1,9,0,4,1,0,4,1,1,7,16,4,2.25,32,11,1,9,0,1,1,0,1,0,0,1,4,4,4,5,5,5,1,1,1,0,0,0,0,0,0,0,0,0.738095,0,0,3,0,0,FALSE,1e+09,1,0
1,8,554,3,2,1,3,61,2,12,0,4,2,32,197,1,32,54,86,26,34,6,3,153,55,36,85,303,132,0.65,83,217,3,163,0,32,2,91,1,0,8,1,10,3.59375,1,34,3.3125,1,4,1.75,1,2,0.647059,0,0,0,0,0,0,0.758123,0,0,2,0,5,FALSE,1e+09,1,0
10,7,1700,16,6,1,1,200,2,12,2,4,2,111,617,2,111,176,246,89,50,21,6,459,179,126,235,900,364,0.69,225,599,16,425,0,109,2,95,1,0,22,1,17,4.17117,1,28,3.06306,1,21,1.86486,1,4,0.464912,0,0,0,0,0,0,0.674706,0,0,3,0,4,TRUE,1e+09,1,3
1,5,142,4,1,1,0,13,2,13,0,7,2,7,83,1,7,13,14,0,4,4,5,23,13,10,15,48,24,1.73,11,39,4,25,0,7,2,53,1,0,1,1,6,4,1,5,2.28571,1,4,1.85714,1,2,0.888889,0,0,0,0,0,0,0.950704,0,0,1,0,2,FALSE,1e+09,1,0
23,15,765,20,3,1,0,104,4,24,0,6,3,28,215,1,28,72,80,2,4,21,0,296,101,33,80,453,188,0.47,97,268,9,196,1,28,4,75,1,0,15,1,18,6.5,1,21,4.60714,1,462,19.5714,1,3,1.26667,0,0,0,0,0,0,0.818301,0,0,2,0,3,FALSE,1e+09,1,0
1,7,124,4,1,1,0,9,2,12,1,4,2,6,43,1,6,9,17,0,3,4,4,22,9,6,17,52,18,0.83,29,35,4,25,0,5,2,50,1,0,0,2,4,2.16667,1,5,2.33333,1,4,1.5,1,2,0.75,0,0,0,0,0,0,0.951613,0,0,1,0,1,FALSE,1e+09,1,0
1,1,82,1,0,1,17,1,1,1,0,0,1,1,35,1,1,1,20,0,0,1,0,17,1,1,20,22,0,1.59,25,20,1,18,0,1,1,100,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.890244,0,0,2,0,1,FALSE,1e+09,1,0
4,20,487,15,0,1,13,40,4,32,3,9,4,10,194,3,10,37,96,4,3,15,2,184,39,13,56,267,88,0.73,62,144,15,106,2,7,4,80,1,0,1,2,21,5.4,0,10,3.4,1,146,17.3,1,8,2.28571,0,2,2,1,49,22,0.843943,1,0,2,1,2,TRUE,1e+09,1,3
0,10,173,3,5,1,2,11,2,12,0,1,2,5,31,1,5,11,84,0,0,3,0,98,11,5,19,126,21,0.25,18,40,3,30,0,5,2,70,2,0,0,1,4,2.4,0,5,2.4,1,3,1.8,1,2,1.14286,0,0,0,0,0,0,0.919075,0,0,1,0,2,FALSE,1e+09,1,0
1,5,297,9,0,1,0,27,2,12,1,5,2,17,125,1,17,27,41,2,4,9,14,49,27,23,38,120,39,1.04,53,77,9,50,1,16,2,67,2,0,8,1,9,2.70588,0,7,2.23529,1,14,1.88235,1,3,0.578947,0,0,0,0,0,0,0.622896,0,0,2,0,3,FALSE,1e+09,1,0
0,0,33,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,5,0,0,0,0,0,0,0,5,7,0,3.14,4,5,0,4,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969697,0,0,1,0,1,FALSE,1e+09,1,0
0,49,243,31,0,10,39,32,16,58,2,9,2,2,76,1,2,4,68,2,0,31,0,139,32,20,48,166,58,0.46,25,106,3,101,0,0,16,97,1,0,4,1,52,28,4,3,2,1,38,19.5,1,1,0.75,0,0,0,0,0,0,0.958848,0,0,1,0,3,TRUE,1e+09,1,3
1,8,158,3,1,1,0,10,2,21,0,11,2,5,87,1,5,9,20,0,2,3,3,21,9,5,14,53,15,1.64,18,29,3,20,1,5,2,19,3,0,2,1,5,2.4,1,5,3.8,2,2,1.6,1,1,0.714286,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
0,5,83,3,0,1,0,10,1,5,5,0,1,8,15,1,8,10,18,0,2,3,8,28,10,8,18,49,17,0.31,19,35,3,24,0,3,1,81,2,0,0,1,3,1.125,0,5,3.125,1,3,1.25,1,2,0.6,0,0,0,0,0,0,0.927711,0,0,2,0,0,FALSE,1e+09,1,0
1,10,146,3,0,1,1,9,1,18,1,6,1,5,55,1,5,7,38,0,0,5,4,24,7,5,23,70,10,0.79,24,33,3,25,1,4,2,80,1,0,1,2,2,0.6,0,13,3,0,4,1.6,1,1,0.428571,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
68,15,4038,28,11,1,78,479,3,24,3,7,3,145,1279,8,145,416,557,23,61,29,43,1611,458,193,512,2489,1074,0.51,327,1586,18,1144,0,142,3,98,1,0,48,2,33,5.77241,0,42,4.9931,0,23328,203.014,1,5,1.01299,0,4,4,1,111,111,0.747337,1,0,3,1,10,TRUE,1e+09,1,3
4,5,471,3,1,1,2,40,1,8,3,1,1,27,207,1,27,40,65,0,8,3,22,106,40,27,62,186,76,1.11,80,138,3,99,0,24,1,92,1,0,6,2,18,2.66667,0,7,3.37037,1,4,1.44444,1,2,0.482759,0,0,0,0,0,0,0.876858,0,0,2,0,1,FALSE,1e+09,1,0
1,5,148,3,0,1,0,21,2,9,1,4,2,10,66,1,10,16,23,0,5,7,9,26,16,12,21,62,22,1.06,21,43,3,28,0,9,2,60,1,0,3,1,6,3.2,2,8,2.2,1,4,1.5,1,1,0.333333,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
1,5,198,3,1,1,0,18,1,12,0,6,1,11,114,2,11,15,22,0,7,4,9,36,15,13,21,72,23,1.58,12,44,3,27,0,11,2,66,1,0,2,1,6,3.54546,1,6,2.09091,1,3,1.36364,1,1,0.428571,0,0,0,0,0,0,0.964646,0,0,1,0,2,FALSE,1e+09,1,0
1,9,175,4,1,1,1,17,2,12,0,0,2,8,27,2,8,17,33,1,5,4,5,43,17,11,28,91,36,0.3,57,64,4,46,3,8,2,55,2,0,1,1,7,2.875,0,8,3.5,1,8,2.5,1,2,0.818182,0,0,0,0,0,0,0.965714,0,0,1,0,1,FALSE,1e+09,1,0
1,8,293,5,1,1,9,30,2,14,0,5,2,14,126,1,14,29,52,12,16,5,0,80,30,14,51,159,60,0.79,30,111,5,82,0,14,2,88,1,0,7,1,11,5.07143,1,8,3,1,12,2.64286,1,3,1.125,0,0,0,0,0,0,0.713311,0,0,3,0,1,TRUE,1e+09,1,3
1,8,174,3,0,1,2,16,2,12,9,4,1,10,71,1,10,13,14,0,0,3,9,51,16,10,14,86,18,0.83,17,32,2,18,0,1,2,70,1,0,0,1,7,3.7,0,3,1.6,1,3,1.6,1,1,0.416667,0,0,0,0,0,0,0.965517,0,0,1,0,1,FALSE,1e+09,1,0
1,31,212,31,0,11,0,66,16,41,3,14,3,4,73,1,4,13,12,3,0,34,0,111,63,42,10,132,52,0.55,28,62,8,48,1,1,17,0,1,0,4,1,45,22.75,0,3,1.75,1,36,15,1,2,1.16667,0,0,0,0,0,0,0.962264,0,0,1,0,2,TRUE,1e+09,1,3
1,10,176,4,2,1,0,13,2,20,0,10,2,6,89,1,6,13,23,0,4,4,3,32,13,6,17,73,26,1.22,14,43,4,30,0,6,2,37,3,0,2,1,6,3.5,2,7,3.83333,1,3,2,1,1,0.75,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,1e+09,1,0
1,4,59,2,0,1,0,4,1,7,2,2,1,3,28,1,3,4,7,0,0,2,2,5,4,3,7,17,4,1.65,14,11,2,6,0,1,1,0,1,0,2,1,3,1.66667,0,3,1.66667,1,2,1.33333,1,1,0.6,0,0,0,0,0,0,0.864407,0,0,2,0,0,FALSE,1e+09,1,0
28,25,1040,52,0,2,64,149,5,30,2,5,3,29,176,1,29,95,194,0,9,55,1,594,141,49,192,829,388,0.21,36,580,15,489,0,27,5,92,1,0,7,1,59,8.68966,1,59,7.51724,1,209,14.1379,1,3,1.25806,0,0,0,0,0,0,0.884504,0,0,2,0,4,FALSE,1e+09,1,0
0,8,128,4,3,1,0,8,2,13,0,4,2,5,41,1,5,8,25,2,4,4,0,21,8,5,24,62,19,0.66,26,43,4,34,0,5,2,70,2,0,9,1,7,3,2,16,4.4,1,8,2.4,1,1,0.428571,0,0,0,0,0,0,0.757813,0,0,3,0,2,TRUE,1e+09,1,3
0,1,490,1,0,1,0,22,1,18,0,17,1,22,429,1,22,22,24,0,0,1,22,0,22,22,24,25,0,17.16,36,24,1,23,0,22,1,0,0,1,0,0,0,0,0,1,0.954545,0,1,1,1,0,0,0,0,0,0,0,0,0.738776,0,0,2,0,2,FALSE,1e+09,1,0
0,5,153,3,0,1,1,9,2,12,0,7,2,5,102,1,5,9,12,0,1,3,5,15,9,7,12,35,13,2.91,16,25,3,15,0,5,2,50,1,0,0,3,6,2.6,1,3,2.2,1,4,2,1,1,0.625,0,0,0,0,0,0,0.993464,0,0,1,0,1,FALSE,1e+09,1,0
0,1,106,1,0,1,0,1,1,47,0,46,1,1,84,1,1,1,10,0,0,1,1,0,1,1,5,12,0,7,10,5,1,4,0,1,1,0,0,3,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.54717,0,0,3,0,0,FALSE,1e+09,1,0
0,1,76,1,0,1,12,2,1,6,0,5,1,2,45,1,2,2,16,0,0,1,2,12,2,2,16,18,0,2.5,13,16,1,15,0,2,1,100,0,2,0,0,1,0.5,0,1,1,1,1,1,1,4,0.8,0,0,0,0,0,0,0.75,0,0,4,0,0,FALSE,1e+09,1,0
0,1,68,1,0,1,0,5,1,5,0,4,1,5,43,1,5,5,7,0,0,1,5,0,5,5,7,9,0,4.78,16,7,1,6,0,5,1,0,0,1,0,0,5,2.6,1,1,1,1,1,1,1,0,0,0,2,2,1,8,2,0.411765,1,0,4,1,0,TRUE,1e+09,1,3
